labid,age,error,depth,cc
Core top,0,20,0,0
unassigned,2800,70,83.5,1
unassigned,3480,70,153,1
unassigned,3620,80,183.5,1
unassigned,4020,70,287,1
unassigned,4910,80,382.5,1
unassigned,6520,80,521.5,1
unassigned,8930,90,583.5,1
unassigned,9710,100,652.5,1
unassigned,10820,100,779.5,1
unassigned,11860,120,861.5,1
unassigned,12340,120,886.5,1
unassigned,13360,110,952.5,1
