depth	min	max	median	mean
0.5	-54	-45	-50	-50
8.5	-49	48	-22	-16
16.5	-47	142	7	17
24.5	-32	196	41	52
32.5	-18	241	79	88
40.5	-7	304	113	124
48.5	20	329	152	159
56.5	34	362	192	193
64.5	67	391	228	227
72.5	95	412	266	262
80.5	121	444	301	297
88.5	182	455	341	334
96.5	222	472	386	371
104.5	279	491	429	409
112.5	334	513	471	448
120.5	352	592	500	486
128.5	380	627	528	518
136.5	398	683	553	550
144.5	432	721	584	583
152.5	468	747	616	615
160.5	492	788	648	647
168.5	540	800	681	679
176.5	571	822	717	711
184.5	612	842	750	743
192.5	655	855	786	773
200.5	678	878	819	802
224.5	714	918	879	854
232.5	731	974	900	882
240.5	747	1042	918	909
248.5	788	1074	946	943
256.5	810	1122	973	977
264.5	832	1166	1002	1006
272.5	845	1199	1033	1032
280.5	862	1244	1060	1060
288.5	962	1265	1127	1124
296.5	1021	1295	1183	1189
304.5	1070	1341	1227	1232
312.5	1100	1376	1259	1259
320.5	1123	1418	1291	1287
328.5	1164	1435	1321	1315
336.5	1192	1461	1349	1343
344.5	1232	1482	1376	1371
352.5	1268	1498	1403	1398
360.5	1294	1522	1431	1426
368.5	1363	1532	1459	1456
376.5	1412	1554	1488	1485
384.5	1458	1613	1525	1527
392.5	1490	1735	1567	1580
400.5	1521	1875	1622	1639
408.5	1579	2206	1768	1803
416.5	1606	2700	1901	1966
424.5	1677	3014	2046	2127
432.5	1732	3251	2213	2285
440.5	1776	3579	2361	2444
