depth	min	max	median	mean
547	-30	47	-11	-6
555	-22	360	71	96
605	274	1267	706	724
629	526	1580	1024	1031
630	536	1592	1036	1044
650	751	1853	1302	1301
690	1296	2265	1827	1814
730	1971	2610	2319	2315
780	2549	3199	2864	2866
800	2717	3417	3074	3071
830	3057	3672	3380	3376
860	3430	4038	3687	3700
880	3599	4275	3915	3922
900	3789	4488	4146	4144
930	4170	4756	4488	4481
950	4411	4931	4684	4682
990	4698	5223	4964	4962
1020	4940	5415	5176	5173
1050	5161	5726	5424	5430
1070	5315	5951	5602	5609
1080	5429	6042	5691	5699
1090	5552	6140	5782	5795
1100	5653	6258	5879	5896
1103	5728	6318	5960	5976
1111	5825	6589	6187	6192
1115	5855	6792	6293	6299
1125	6205	6936	6565	6566
1132	6368	7111	6749	6746
1144	6557	7571	7005	7023
1152	6675	7842	7164	7187
1167	6851	8367	7446	7489
