labID,	age,	error,	depth,	cc
Core top,	-31,	1,	545,	0
WIS-1503,	2440,	70,	745,	1
WIS-1501,	3290,	80,	846,	1
WIS-1500,	4250,	80,	946,	1
WIS-1499,	4500,	80,	1026,	1
WIS-1498,	4990,	80,	1098,	1
GSC-3616,	6030,	110,	1135,	1
