"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude"
699,679,"Dismal Swamp (91)",1937,"Core top",0,0,9000,0,-30,30,"COHMAP chron 1","2 C-14 dates on core DS-1. Slight ragweed rise above 10 cm at 1 cm. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,6,-76.45,36.58333
699,679,"Dismal Swamp (91)",1938,"Biostratigraphic, pollen",200,5,9000,0,150,250,"COHMAP chron 1","2 C-14 dates on core DS-1. Slight ragweed rise above 10 cm at 1 cm. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,6,-76.45,36.58333
699,679,"Dismal Swamp (91)",1939,"Radiocarbon",3580,70,9000,0,3480,3680,"COHMAP chron 1","2 C-14 dates on core DS-1. Slight ragweed rise above 10 cm at 1 cm. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,6,-76.45,36.58333
699,679,"Dismal Swamp (91)",1940,"Radiocarbon",8900,212,9000,0,8740,9060,"COHMAP chron 1","2 C-14 dates on core DS-1. Slight ragweed rise above 10 cm at 1 cm. Age bounds for application of the model: top = 0; bottom = 9000.",TRUE,6,-76.45,36.58333
