depth	min	max	median	mean
3	5	191	56	68
12.5	20	794	232	285
22.5	75	1318	427	509
32	151	1509	653	707
40	199	1773	833	874
51	407	1974	1114	1137
59	498	2240	1313	1327
69	730	2403	1561	1563
77	860	2559	1770	1751
85	1083	2686	1953	1935
93	1278	2763	2147	2116
101	1456	2903	2344	2300
109	1899	2953	2524	2500
117	2184	3040	2729	2699
125	2667	3166	2929	2927
126	2736	3188	2954	2957
130	2876	3332	3072	3079
138	2961	3981	3278	3323
146	3127	4323	3556	3593
158	3272	4869	3977	4013
166	3531	5069	4277	4286
174	3723	5225	4593	4556
182	3987	5447	4867	4827
190	4600	5509	5115	5098
198	5088	5624	5378	5368
206	5392	5831	5613	5614
214	5509	6328	5823	5851
218	5534	6635	5926	5969
222	5609	6818	6032	6081
226	5692	6889	6148	6186
230	5741	6979	6268	6292
234	5782	7114	6380	6397
238	5824	7301	6485	6502
242	5897	7434	6588	6604
246	5986	7522	6690	6702
254	6097	7775	6886	6899
262	6214	8090	7070	7094
270	6381	8235	7274	7286
278	6496	8450	7471	7478
286	6702	8604	7671	7667
294	6843	8748	7867	7853
302	7022	8935	8059	8044
310	7306	9023	8269	8244
318	7460	9168	8486	8445
326	7758	9267	8682	8638
334	8018	9338	8884	8828
342	8275	9447	9074	9017
356	9029	9522	9359	9336
364	9192	9659	9491	9470
372	9278	9768	9568	9556
380	9336	9927	9645	9642
396	9590	10051	9807	9812
404	9673	10122	9884	9889
412	9751	10156	9959	9959
420	9793	10224	10032	10029
428	9896	10340	10140	10133
432	9929	10438	10189	10185
436	9951	10550	10233	10236
440	9970	10674	10278	10288
444	10038	10702	10332	10341
452	10118	10794	10444	10448
456	10147	10861	10500	10501
460	10168	10950	10552	10555
464	10260	10970	10600	10607
468	10342	10993	10650	10659
472	10408	11026	10705	10712
476	10461	11069	10759	10764
480	10492	11135	10811	10817
484	10568	11214	10891	10896
488	10614	11368	10975	10975
492	10643	11576	11047	11054
496	10668	11791	11107	11133
500	10688	12019	11166	11213
502	10726	12066	11205	11252
503	10739	12088	11225	11272
505	10762	12144	11265	11312
511	10817	12337	11377	11431
512	10826	12370	11393	11451
515	10844	12486	11450	11510
516	10851	12530	11469	11530
518	10862	12619	11505	11570
520	10874	12725	11539	11610
524	10942	12805	11616	11690
528	10995	12913	11700	11770
