depth	min	max	median	mean
475	25494	27095	26386	26360
480	25677	27257	26541	26520
485	25900	27322	26704	26682
490	26067	27439	26877	26845
495	26288	27563	27036	27009
500	26548	27632	27185	27175
505	26695	27770	27342	27342
510	26878	27979	27511	27507
515	27127	28154	27680	27672
520	27264	28415	27834	27836
525	27454	28652	27993	28009
530	27715	28776	28186	28195
540	28008	29274	28586	28592
545	28139	29565	28829	28840
550	28233	30024	29058	29088
560	28632	30552	29527	29551
570	28913	31081	29962	29971
575	29068	31222	30124	30125
580	29179	31435	30286	30278
590	29450	31780	30573	30575
600	29710	32138	30853	30870
605	29889	32263	31002	31020
610	30024	32434	31151	31170
615	30179	32588	31288	31319
620	30361	32698	31426	31467
625	30479	32859	31576	31615
630	30623	32996	31724	31765
635	30801	33149	31879	31917
640	30938	33324	32041	32069
645	31064	33490	32188	32219
650	31242	33638	32339	32366
655	31384	33824	32486	32514
660	31527	34026	32664	32687
665	31691	34273	32876	32898
670	31804	34623	33078	33109
