labID,	age,	error,	depth,	cc
Core top,	0,	1,	715,	0
SRR-4947,	1485,	45,	830,	1
SRR-4948,	2725,	45,	940,	1
SRR-4949,	4060,	45,	1060,	1
SRR-4950,	5200,	50,	1130,	1
SRR-4951,	6865,	50,	1190,	1
SRR-4952,	8435,	50,	1260,	1
SRR-4953,	9415,	50,	1330,	1
