depth	min	max	median	mean
1	-30	-1	-22	-20
27.5	-11	757	196	241
47.5	69	1066	402	445
67.5	163	1424	597	644
87.5	244	1709	784	831
105	354	1928	961	1002
107.5	370	1961	985	1027
125	467	2177	1151	1201
127.5	489	2208	1179	1226
145	598	2413	1364	1401
165	774	2636	1563	1605
180	871	2866	1720	1758
205	1065	3122	1973	2010
225	1246	3351	2177	2218
245	1418	3655	2385	2423
265	1602	3828	2579	2613
285	1758	4037	2787	2817
305	1941	4268	3000	3023
325	2136	4449	3192	3223
345	2307	4622	3394	3417
365	2496	4821	3587	3605
385	2661	5008	3773	3785
405	2849	5201	3968	3983
425	3037	5412	4185	4193
445	3228	5619	4413	4423
465	3446	5818	4615	4621
485	3649	5954	4812	4811
505	3870	6120	5014	5008
525	4084	6289	5230	5214
545	4300	6478	5431	5419
565	4512	6641	5624	5613
605	4982	6986	6040	6013
625	5146	7131	6235	6213
645	5371	7284	6438	6403
665	5609	7439	6627	6596
685	5857	7570	6841	6803
705	6112	7699	7039	7001
725	6371	7841	7232	7203
745	6728	8026	7444	7421
755	6947	8119	7545	7537
765	7233	8200	7644	7660
780	7429	8420	7822	7845
805	7696	9026	8301	8329
815	7853	9257	8494	8525
825	8020	9339	8719	8724
845	8430	9582	9157	9126
865	9396	9745	9524	9535
885	9595	10206	9835	9853
905	9715	10748	10094	10135
915	9801	10808	10256	10271
925	9867	10877	10424	10406
935	10047	10967	10562	10545
945	10339	11013	10688	10687
965	10715	11214	10982	10977
985	10839	11811	11265	11286
1005	11065	12130	11584	11589
1025	11316	12414	11902	11893
1035	11554	12457	12070	12051
1045	11714	12531	12247	12209
1050	11764	12608	12331	12288
1055	11915	12628	12410	12360
1060	12040	12659	12482	12431
1065	12137	12714	12550	12502
1070	12196	12807	12610	12574
1075	12243	12929	12668	12645
1080	12280	13069	12726	12716
1085	12422	13087	12792	12784
1090	12562	13107	12857	12852
1105	12855	13234	13068	13056
1110	12904	13317	13135	13123
1115	13050	13544	13259	13267
1120	13146	13903	13375	13411
1125	13205	14292	13494	13554
1130	13254	14676	13617	13698
1135	13291	15037	13738	13842
1140	13326	15409	13859	13985
1145	13784	15547	14447	14512
1150	13964	15704	15056	15038
1155	14114	16014	15665	15564
1160	14208	16603	16241	16090
1165	14333	17311	16818	16616
1170	14443	18053	17404	17143
1175	14493	18118	17457	17197
1180	14535	18201	17511	17251
