depth	min	max	median	mean
1	-30	0	-22	-20
27.5	-9	803	196	255
47.5	7	1409	361	463
67.5	70	1873	538	669
87.5	137	2172	769	872
105	182	2363	949	1049
107.5	186	2402	971	1075
125	284	2774	1120	1252
127.5	310	2794	1148	1277
145	419	2968	1347	1452
165	522	3245	1571	1652
180	567	3513	1736	1802
205	754	3646	1966	2020
225	872	3813	2147	2193
245	983	3993	2329	2372
265	1196	4163	2524	2564
285	1324	4434	2708	2756
305	1432	4688	2907	2948
325	1557	4868	3131	3136
345	1677	5092	3323	3324
365	1805	5290	3506	3516
385	1973	5415	3721	3718
405	2107	5578	3947	3921
425	2297	5769	4155	4124
445	2589	5879	4351	4329
465	2775	6057	4569	4533
485	2961	6273	4769	4730
505	3151	6414	4956	4905
525	3308	6562	5143	5080
545	3544	6737	5331	5271
565	3934	6849	5576	5514
605	4474	7213	6039	5987
625	4746	7316	6249	6181
645	4928	7422	6454	6374
665	5116	7557	6653	6574
685	5440	7661	6864	6791
705	5717	7799	7075	7008
725	6037	7986	7291	7224
745	6673	8069	7450	7438
755	6962	8122	7536	7545
765	7219	8203	7631	7652
780	7373	8400	7786	7812
805	7980	8715	8304	8315
815	8168	8917	8513	8516
825	8328	9151	8713	8717
845	8713	9570	9115	9123
865	9402	9800	9521	9537
885	9607	10271	9961	9952
905	9767	10807	10330	10315
915	9959	10845	10431	10418
925	10141	10890	10530	10522
935	10302	10942	10631	10625
945	10435	11006	10732	10728
965	10694	11212	10975	10971
985	10982	11630	11329	11322
1005	11144	12115	11687	11673
1025	11350	12535	12005	11989
1035	11570	12552	12109	12094
1045	11770	12579	12213	12200
1050	11857	12594	12266	12252
1055	11939	12612	12322	12305
1060	11995	12640	12378	12357
1065	12044	12685	12431	12410
1070	12092	12751	12488	12462
1075	12129	12843	12537	12515
1080	12154	12944	12587	12567
1085	12318	12990	12684	12668
1090	12474	13037	12782	12768
1105	12893	13237	13071	13070
1110	13002	13346	13169	13171
1115	13092	13484	13265	13271
1120	13165	13641	13361	13372
1125	13215	13815	13455	13472
1130	13263	13979	13550	13573
1135	13305	14154	13648	13673
1140	13347	14334	13746	13774
1145	13773	14810	14363	14356
1150	13927	15338	15008	14939
1155	14041	15950	15644	15521
1160	14143	16635	16276	16104
1165	14215	17370	16908	16686
1170	14307	18112	17534	17269
1175	14404	18864	18156	17851
1180	14519	19617	18778	18433
