depth	min	max	median	mean
387	-21	73	4	9
412	-4	189	47	60
437	24	291	96	112
460	53	378	136	158
480	81	455	176	201
500	139	572	272	293
520	228	850	470	490
540	360	1057	685	693
560	538	1249	907	902
580	771	1395	1114	1105
600	1020	1539	1317	1308
620	1177	1845	1491	1498
640	1312	2116	1670	1681
660	1449	2328	1856	1863
680	1603	2521	2040	2045
700	1760	2688	2224	2223
720	1948	2853	2412	2405
740	2142	2979	2592	2582
760	2357	3118	2774	2763
780	2613	3243	2952	2943
800	2870	3364	3124	3123
820	3001	3617	3290	3294
840	3117	3857	3445	3456
860	3244	4048	3611	3621
880	3375	4228	3775	3782
900	3517	4401	3940	3946
960	4006	4840	4440	4439
980	4217	4978	4604	4605
1100	5003	5894	5432	5438
1220	5805	6673	6247	6243
1300	6491	7132	6777	6783
1400	7031	8044	7480	7496
1530	7837	9013	8412	8415
1622	8526	9628	9086	9086
1720	9190	10416	9773	9774
1800	9751	10986	10215	10250
1878	10275	11726	10768	10823
1935	10510	12180	11115	11166
1960	10631	12376	11266	11314
