"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
41537,23926,"Lake Elsinore",83898,"Radiocarbon",8655,1274.5,30760,9690,8620,8690,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,35,1,1
41537,23926,"Lake Elsinore",83899,"Radiocarbon",8710,1274.5,30760,9690,8675,8745,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,35,1,1
41537,23926,"Lake Elsinore",83900,"Radiocarbon",9450,1397,30760,9690,9404,9496,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,46,1,1
41537,23926,"Lake Elsinore",83901,"Radiocarbon",10240,1509,30760,9690,10194,10286,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,46,1,1
41537,23926,"Lake Elsinore",83902,"Radiocarbon",10940,1541,30760,9690,10894,10986,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,46,1,1
41537,23926,"Lake Elsinore",83903,"Radiocarbon",11490,1619,30760,9690,11444,11536,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,46,1,1
41537,23926,"Lake Elsinore",83904,"Radiocarbon",12140,1684,30760,9690,11860,12420,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,280,1,1
41537,23926,"Lake Elsinore",83905,"Radiocarbon",12460,1710.5,30760,9690,12340,12580,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,120,1,1
41537,23926,"Lake Elsinore",83906,"Radiocarbon",12190,1724,30760,9690,11900,12480,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,290,1,1
41537,23926,"Lake Elsinore",83907,"Radiocarbon",13420,1738.5,30760,9690,13395,13445,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,25,1,1
41537,23926,"Lake Elsinore",83908,"Radiocarbon",13260,1747.5,30760,9690,13225,13295,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,35,1,1
41537,23926,"Lake Elsinore",83909,"Radiocarbon",13775,1778.5,30760,9690,13740,13810,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,35,1,1
41537,23926,"Lake Elsinore",83910,"Radiocarbon",14310,1823.5,30760,9690,14280,14340,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,30,1,1
41537,23926,"Lake Elsinore",83911,"Radiocarbon",14360,1823.5,30760,9690,14330,14390,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,30,1,1
41537,23926,"Lake Elsinore",83912,"Radiocarbon",14740,1871,30760,9690,14540,14940,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,200,1,1
41537,23926,"Lake Elsinore",83913,"Radiocarbon",16580,1998,30760,9690,16540,16620,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,40,1,1
41537,23926,"Lake Elsinore",83914,"Radiocarbon",16880,2019.5,30760,9690,16840,16920,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,40,1,1
41537,23926,"Lake Elsinore",83915,"Radiocarbon",17980,2081.5,30760,9690,17800,18160,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,180,1,1
41537,23926,"Lake Elsinore",83916,"Radiocarbon",19630,2198.5,30760,9690,19590,19670,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,40,1,1
41537,23926,"Lake Elsinore",83917,"Radiocarbon",20870,2281,30760,9690,20780,20960,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,90,1,1
41537,23926,"Lake Elsinore",83918,"Radiocarbon",21370,2292.5,30760,9690,21280,21460,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,90,1,1
41537,23926,"Lake Elsinore",83919,"Radiocarbon",21025,2344.5,30760,9690,20985,21065,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,40,1,1
41537,23926,"Lake Elsinore",83920,"Radiocarbon",21120,2344.5,30760,9690,21050,21190,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,70,1,1
41537,23926,"Lake Elsinore",83921,"Radiocarbon",22010,2385,30760,9690,21930,22090,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,80,1,1
41537,23926,"Lake Elsinore",83922,"Radiocarbon",21760,2426,30760,9690,21550,21970,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,210,1,1
41537,23926,"Lake Elsinore",83923,"Infrared Stimulated Luminescence (IRSL)",29200,2445.5,30760,9690,27200,31200,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,2000,0,0
41537,23926,"Lake Elsinore",83924,"Infrared Stimulated Luminescence (IRSL)",31300,2508.5,30760,9690,29100,33500,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,2200,0,0
41537,23926,"Lake Elsinore",83925,"Radiocarbon",25940,2831,30760,9690,25830,26050,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,110,1,1
41537,23926,"Lake Elsinore",83926,"Radiocarbon",26270,2860.5,30760,9690,26190,26350,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,80,1,1
41537,23926,"Lake Elsinore",83927,"Radiocarbon",26550,2860.5,30760,9690,26460,26640,"Kirby et al., 2013",NA,FALSE,376,-117.37505,-117.33175,90,1,1
