depth	min	max	median	mean
1	-27	0	-21	-19
7	-17	136	16	26
10	-12	203	35	49
14	4	270	62	78
19	22	351	94	115
24	45	442	126	153
28	68	508	150	183
33	96	591	179	220
37	120	664	202	250
41	150	730	225	281
46	210	846	308	363
49	243	975	449	494
53	335	1149	662	683
55	369	1263	765	780
62	753	1532	1132	1136
68	1079	1789	1434	1440
