depth	min	max	median	mean
1	-1	44	9	12
40	62	1234	441	496
50	138	1345	577	621
60	173	1546	704	746
70	267	1632	836	868
80	318	1801	965	990
90	436	1882	1097	1112
100	495	2027	1227	1235
110	637	2096	1363	1359
120	711	2228	1490	1483
130	877	2288	1621	1610
140	964	2408	1758	1737
150	1175	2474	1878	1862
160	1276	2581	2011	1986
170	1545	2626	2118	2111
180	1688	2714	2235	2236
190	1763	2804	2321	2316
200	1821	2972	2395	2397
210	1903	3059	2475	2477
220	1960	3189	2551	2557
230	2045	3269	2630	2639
240	2103	3396	2712	2721
250	2200	3462	2791	2802
260	2258	3581	2869	2883
270	2355	3656	2949	2963
280	2417	3766	3028	3043
290	2491	3902	3127	3142
300	2536	4131	3212	3242
310	2613	4262	3310	3345
320	2668	4465	3403	3448
330	2748	4593	3503	3549
340	2797	4776	3596	3650
