depth	min	max	median	mean
2	15	475	151	176
4	30	950	301	353
6	110	1263	480	535
8	182	1444	688	723
10	237	1775	878	911
12	398	1860	1072	1091
14	486	2012	1276	1271
18	882	2261	1657	1634
20	1012	2424	1856	1815
22	1442	2490	2013	2001
24	1750	2578	2193	2186
26	2098	2707	2404	2419
28	2290	3207	2687	2700
29	2330	3558	2807	2841
30	2363	3925	2921	2982
32	2565	4135	3205	3242
34	2669	4531	3469	3502
36	2856	4839	3728	3765
38	3035	5005	4030	4031
40	3171	5319	4325	4296
42	3534	5412	4602	4573
44	3765	5563	4904	4849
46	4229	5730	5186	5129
