"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","keep","error","cc"
16171,10513,"No Name West midden",35506,"Radiocarbon",9910,0,10000,9820,9820,10000,"Neotoma 1",NA,TRUE,1310,-116.56667,35.43333,0,90,1
