depth	min	max	median	mean
7	178	338	225	233
15	450	592	499	504
23	717	867	772	776
31	975	1159	1044	1048
39	1224	1458	1315	1319
47	1314	1604	1427	1437
55	1339	1838	1514	1533
63	1356	2075	1597	1629
71	1368	2322	1679	1725
79	1377	2569	1764	1822
87	1444	2633	1861	1911
95	1490	2688	1965	1999
104	1532	2781	2075	2099
115	1572	2946	2211	2221
124	1657	3074	2318	2325
132	1758	3133	2422	2425
140	1838	3211	2531	2524
148	1902	3303	2632	2623
156	1952	3413	2735	2722
164	2090	3500	2828	2820
172	2255	3528	2923	2916
180	2366	3560	3030	3013
188	2447	3605	3138	3110
196	2514	3666	3254	3207
204	2671	3731	3346	3304
212	2913	3753	3428	3401
220	3144	3777	3510	3498
228	3363	3816	3597	3595
236	3496	3877	3690	3692
244	3563	3973	3770	3771
252	3606	4082	3829	3832
260	3636	4226	3881	3894
268	3655	4393	3934	3955
276	3673	4565	3982	4016
284	3710	4664	4034	4075
292	3755	4701	4095	4130
300	3785	4748	4158	4186
308	3799	4824	4215	4241
316	3819	4908	4271	4297
324	3865	4987	4327	4354
332	3917	5023	4388	4411
340	3956	5060	4451	4469
348	3992	5111	4516	4527
356	4016	5178	4578	4585
364	4078	5238	4639	4644
372	4149	5274	4702	4706
380	4205	5320	4770	4767
388	4238	5367	4838	4828
396	4271	5439	4900	4890
404	4336	5500	4958	4949
412	4418	5527	5020	5007
420	4470	5559	5082	5065
428	4525	5603	5143	5123
436	4576	5653	5203	5181
444	4649	5698	5258	5238
452	4742	5724	5315	5296
460	4812	5748	5376	5353
468	4886	5781	5439	5411
476	4942	5817	5502	5468
484	5047	5857	5558	5527
492	5191	5873	5606	5587
500	5338	5894	5657	5646
508	5474	5919	5710	5706
516	5577	5959	5763	5765
524	5621	5993	5804	5809
532	5638	6022	5833	5837
540	5655	6063	5861	5864
548	5671	6118	5890	5892
558	5684	6195	5923	5927
564	5708	6224	5944	5948
572	5734	6245	5975	5978
580	5757	6279	6004	6007
588	5781	6316	6033	6036
598	5803	6375	6066	6073
607	5842	6404	6099	6105
612	5861	6414	6118	6123
622	5886	6439	6156	6158
630	5899	6466	6186	6186
638	5911	6509	6215	6214
646	5946	6534	6242	6242
653	5977	6547	6267	6267
662	6012	6569	6299	6299
670	6033	6593	6331	6327
678	6054	6628	6361	6355
686	6093	6645	6388	6382
693	6125	6654	6413	6406
702	6159	6675	6445	6437
710	6182	6693	6473	6464
718	6195	6723	6504	6491
726	6245	6744	6531	6520
732	6285	6752	6551	6541
742	6334	6772	6586	6577
750	6366	6789	6614	6605
758	6393	6816	6643	6634
766	6505	6845	6681	6679
772	6592	6872	6713	6716
782	6668	6934	6771	6779
790	6695	7033	6817	6829
796	6705	7123	6850	6866
801	6729	7207	6889	6909
811	6809	7488	7068	7088
821	6843	7902	7232	7267
829	6870	8271	7358	7410
837	6892	8637	7486	7553
845	7002	8833	7629	7701
851	7075	8896	7755	7815
861	7159	9050	7974	8004
869	7206	9249	8133	8155
877	7253	9514	8287	8306
885	7404	9678	8444	8459
897	7633	9809	8689	8691
903	7714	9910	8817	8807
911	7791	10035	8984	8961
919	7875	10217	9147	9115
927	8117	10289	9293	9262
935	8315	10345	9429	9408
943	8460	10428	9566	9553
951	8569	10531	9709	9699
959	8686	10675	9860	9845
