labID,	age,	error,	depth,	cc
Core top,	-34,	1,	805,	0
Biostratigraphic_ pollen,	150,	50,	870,	0
GSC-3968,	430,	80,	879,	1
GSC-4072,	1480,	80,	938,	1
GSC-4065,	2670,	80,	994,	1
GSC-4008,	3350,	80,	1053,	1
GSC-4047,	4270,	80,	1112,	1
GSC-3943,	5970,	130,	1171,	1
GSC-3953,	7500,	120,	1230,	1
GSC-3925,	8610,	140,	1289,	1
GSC-4034,	9130,	130,	1348,	1
GSC-3956,	10400,	150,	1404,	1
