depth	min	max	median	mean
806	-36	-20	-31	-30
825	-27	185	26	40
845	0	290	103	116
865	44	390	181	193
875	159	467	313	318
883	217	630	430	435
890	274	921	543	561
898	357	1191	669	702
906	417	1278	833	839
914	544	1399	974	975
922	638	1466	1139	1112
928	821	1531	1241	1217
938	1177	1659	1386	1399
946	1302	1913	1573	1585
954	1355	2435	1739	1785
962	1475	2570	1956	1973
970	1529	2737	2174	2160
978	1883	2791	2372	2366
986	2062	2914	2601	2567
996	2444	3051	2801	2777
1002	2529	3250	2889	2888
1010	2603	3369	3000	3000
1018	2697	3527	3107	3110
1026	2795	3602	3222	3216
1034	2930	3696	3327	3322
1042	3047	3761	3438	3429
1049	3271	3835	3535	3543
1058	3437	4066	3692	3710
1066	3534	4271	3857	3869
1074	3580	4603	4009	4033
1082	3709	4727	4186	4193
1090	3764	4925	4359	4354
1106	4150	5162	4685	4676
1116	4598	5474	4957	4979
1124	4734	5893	5199	5228
1132	4820	6257	5459	5484
1140	5027	6539	5729	5747
1148	5156	6730	6051	6016
1156	5641	6891	6300	6290
1164	5963	7053	6587	6564
1173	6441	7263	6854	6854
1180	6537	7783	7044	7077
1188	6705	7885	7260	7268
1196	6793	8131	7452	7459
1204	6993	8218	7668	7652
1208	7052	8301	7780	7748
1212	7202	8376	7869	7845
1216	7436	8411	7951	7942
1220	7608	8462	8043	8040
1224	7706	8535	8146	8138
1226	7787	8570	8191	8187
1228	7895	8590	8236	8236
1230	7980	8629	8283	8285
1234	8055	8759	8379	8383
1236	8073	8867	8419	8433
1240	8095	9127	8496	8531
1244	8175	9181	8589	8616
1248	8223	9250	8685	8700
1252	8251	9371	8770	8785
1256	8306	9501	8853	8869
1260	8409	9540	8946	8956
1264	8463	9593	9049	9042
1268	8504	9688	9146	9128
1272	8627	9776	9226	9215
1276	8790	9809	9303	9301
1284	8970	9932	9484	9474
1291	9120	10024	9601	9594
1300	9219	10250	9732	9741
1308	9357	10344	9850	9851
1316	9447	10524	9956	9961
1324	9585	10620	10065	10070
1332	9704	10768	10173	10181
1340	9863	10878	10274	10294
1348	10012	11042	10424	10448
1352	10093	11152	10537	10560
1356	10158	11353	10634	10672
1360	10191	11651	10724	10784
1364	10305	11727	10864	10908
1372	10404	11991	11146	11157
1380	10615	12238	11408	11413
1388	10763	12415	11703	11673
1396	11248	12542	11952	11942
1406	11584	12825	12317	12297
1414	11796	14077	12625	12700
1446	12466	17555	14096	14329
