depth	min	max	median	mean
0	-79	32	-15	-17
25	-15	161	59	63
50	73	280	140	149
60	104	352	183	194
75	192	932	443	475
90	336	1203	750	753
100	532	1299	951	939
125	1218	1665	1415	1427
150	1521	2702	2002	2033
175	2109	3265	2653	2661
190	2888	3937	3369	3381
200	3596	4669	4102	4115
210	4176	5730	4994	4988
225	4657	6639	5609	5620
240	5205	7143	6273	6248
250	5899	7318	6696	6673
260	6330	7576	7080	7045
275	6712	8187	7504	7487
300	7193	9155	8075	8103
325	7753	9841	8674	8704
350	8351	10558	9260	9305
375	8960	11278	9831	9906
390	9488	11720	10149	10278
400	9922	12091	10945	10952
410	10644	12579	11642	11636
420	11264	12937	12422	12330
430	12273	13110	12864	12850
440	12685	13831	13251	13255
450	12869	14459	13512	13546
460	13107	14780	13810	13835
470	13309	15161	14077	14112
488	13577	15742	14503	14538
