labid,age,error,depth,cc
Core top,-49,1,0,0
unassigned,20,6,1,0
unassigned,30,8,2,0
unassigned,42,11,3,0
unassigned,57,15,4,0
unassigned,79,21,5,0
unassigned,111,33,6,0
unassigned,139,45,7,0
unassigned,180,66,8,0
Beta156532,1290,40,32.5,1
Beta204646,2120,40,60,1
Beta156533,2410,40,97.5,1
Beta204647,3030,40,153.5,1
Beta156534,4290,40,222.5,1
Beta156535,4890,40,297.5,1
Beta210910,4990,40,349.5,1
Beta204648,5000,40,395.5,1
Beta204649,6160,40,454.5,1
Beta156536,6320,40,546.5,1
