depth	min	max	median	mean
0.25	-44	-38	-41	-41
1.25	-18	-5	-12	-12
1.75	-6	11	3	3
2.25	7	28	18	18
2.75	19	45	32	32
4.25	56	96	77	77
6.75	117	181	150	150
8.75	167	250	210	209
10.75	223	335	280	279
12.75	248	491	368	368
14.75	262	656	460	457
16.75	273	827	551	546
18.75	283	998	641	635
21.5	410	1117	756	754
25.5	683	1162	919	922
29.5	863	1239	1102	1091
33.5	1091	1346	1252	1242
43.5	1301	1931	1573	1587
51.5	1482	2083	1842	1820
60.5	1874	2187	2051	2048
69.5	1973	2368	2152	2157
94.5	2307	2654	2427	2450
108.5	2424	2880	2613	2626
138.5	2750	3239	3028	3020
143.5	2882	3283	3098	3093
153.5	3084	3381	3261	3258
160.5	3167	3647	3383	3391
163.5	3219	3733	3449	3457
168.5	3273	3946	3550	3567
173.5	3356	4076	3670	3680
176.5	3392	4143	3738	3748
178.5	3409	4217	3785	3794
180.5	3436	4296	3829	3839
183.5	3491	4332	3898	3904
185.5	3522	4365	3950	3948
188.5	3566	4441	4017	4013
191.5	3622	4497	4085	4078
193.5	3682	4521	4129	4121
197.5	3767	4592	4223	4208
203.5	3922	4689	4352	4338
208.5	4035	4769	4462	4447
213.5	4230	4827	4573	4563
230.5	4579	5070	4856	4839
233.5	4619	5098	4883	4869
248.5	4744	5277	5018	5015
258.5	4838	5366	5115	5112
278.5	5051	5538	5332	5320
288.5	5185	5602	5434	5417
318.5	5411	5775	5599	5602
338.5	5539	5863	5691	5701
358.5	5644	5999	5787	5808
388.5	5775	6270	5984	5984
398.5	5843	6379	6080	6063
408.5	5920	6588	6225	6223
423.5	6126	6842	6494	6490
438.5	6389	7037	6775	6755
448.5	6668	7141	6946	6937
468.5	6980	8019	7375	7410
