"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error","cc","keep"
502,490,"Conklin Quarry",1369,"Guess",17900,500,18500,17500,17700,18100,"COHMAP chron 1","1 C-14 date at 18,090. Upper date a guess by TW to help set dates in ""dates"" program. Depths are a guess. R.G.Baker (unpubl.) Age bounds for application of the model: top = 17500; bottom = 18500.",TRUE,213,-91.56389,41.69444,200,NA,0
502,490,"Conklin Quarry",1370,"Radiocarbon",18090,510,18500,17500,17900,18280,"COHMAP chron 1","1 C-14 date at 18,090. Upper date a guess by TW to help set dates in ""dates"" program. Depths are a guess. R.G.Baker (unpubl.) Age bounds for application of the model: top = 17500; bottom = 18500.",TRUE,213,-91.56389,41.69444,190,1,0
