depth	min	max	median	mean
0.25	-67	-17	-41	-42
5.25	-49	-15	-31	-32
10.25	-31	-14	-22	-22
15.25	-15	-9	-12	-12
20.25	-12	8	-3	-2
25.25	-1	30	17	16
30.25	6	59	35	34
35.25	13	91	54	52
45.25	74	124	99	99
65.25	130	261	196	196
80	135	368	238	242
80.000005	164	382	262	265
85.25	202	420	303	306
105.25	337	620	464	469
125.25	577	720	666	662
145.25	736	1094	871	880
165.25	842	1392	1096	1101
185.25	1068	1560	1351	1338
205.25	1437	1672	1558	1559
245.25	1662	1967	1811	1812
264.25	1757	2041	1910	1906
281.25	1858	2094	1995	1990
325.25	2059	2369	2190	2196
344.25	2116	2463	2275	2280
365.25	2211	2551	2380	2379
385.25	2319	2633	2476	2476
405.25	2451	2705	2557	2565
419.75	2502	2762	2617	2622
445.25	2606	2861	2712	2717
464.25	2724	2956	2785	2800
