depth	min	max	median	mean
0	-42	-36	-39	-39
45	107	470	259	267
55	163	526	333	336
65	218	595	403	404
73	255	639	461	458
84	347	688	538	533
103	541	774	671	663
123	606	911	757	758
163	758	1108	935	935
203	945	1256	1116	1112
223	1054	1328	1205	1200
243	1129	1450	1293	1291
263	1213	1556	1382	1382
293	1349	1701	1519	1521
318	1481	1814	1629	1635
353	1663	2060	1835	1842
368	1735	2199	1941	1947
393	1873	2395	2117	2121
418	2038	2554	2293	2295
443	2279	2678	2464	2471
493	2527	3139	2809	2815
518	2665	3342	2982	2987
543	2808	3539	3154	3159
563	2939	3679	3294	3297
593	3123	3882	3501	3501
628	3359	4108	3742	3739
639	3437	4172	3820	3815
668	3659	4352	4017	4013
718	4114	4661	4356	4359
728	4183	4739	4426	4431
768	4411	5101	4713	4724
793	4558	5327	4903	4907
813	4693	5500	5060	5053
823	4762	5587	5146	5126
