depth	min	max	median	mean
5	-49	11	-28	-25
10	-45	75	-3	2
15	-42	138	21	28
20	-38	201	46	55
25	18	247	104	111
30	45	349	159	167
40	77	605	258	279
45	168	692	376	389
60	273	1172	711	717
65	453	1202	817	823
75	688	1287	1054	1035
85	1056	1414	1266	1254
90	1305	1497	1363	1367
95	1344	1682	1466	1480
105	1418	2028	1650	1671
115	1473	2217	1823	1826
125	1600	2397	1982	1983
135	1708	2515	2158	2144
145	1894	2644	2311	2301
155	2085	2712	2472	2454
160	2142	2783	2558	2531
165	2350	2814	2644	2621
175	2543	3045	2808	2802
185	2667	3364	2971	2983
195	2762	3623	3147	3164
205	2899	3870	3325	3342
215	3018	4002	3520	3517
225	3185	4162	3703	3694
235	3347	4247	3903	3873
245	3627	4348	4079	4051
255	4024	4391	4234	4228
265	4185	4496	4355	4352
275	4225	4638	4419	4424
285	4291	4759	4486	4497
295	4348	4874	4559	4570
310	4452	5024	4662	4678
320	4500	5142	4733	4749
330	4636	5290	4851	4871
