depth	min	max	median	mean
0	-71	97	-24	-15
10	-50	158	25	32
20	-39	253	71	79
30	-30	360	112	126
40	-21	476	151	173
50	17	512	203	221
60	40	564	258	268
70	55	639	307	316
80	70	728	354	364
88	115	750	392	402
98	156	778	442	449
108	184	832	493	497
113	194	862	518	520
118	204	892	542	544
128	270	927	592	593
138	322	952	644	642
148	352	982	699	692
158	379	1030	751	741
163	414	1051	773	765
188	593	1108	898	886
213	887	1205	1029	1034
223	976	1270	1100	1104
233	1001	1404	1166	1173
243	1038	1558	1233	1248
253	1085	1661	1320	1333
263	1113	1809	1404	1419
273	1134	1994	1481	1505
283	1182	2157	1561	1592
287	1215	2198	1600	1629
301	1293	2334	1736	1757
310	1333	2461	1821	1840
320	1362	2614	1910	1932
330	1472	2669	2006	2025
340	1538	2741	2104	2118
350	1601	2850	2206	2211
360	1642	3006	2301	2304
370	1794	3054	2388	2398
380	1907	3101	2490	2491
390	1976	3169	2597	2584
400	2035	3260	2695	2678
406	2164	3288	2740	2733
416	2339	3332	2817	2824
426	2489	3391	2901	2916
436	2633	3482	2992	3007
446	2763	3597	3120	3135
456	2848	3777	3286	3288
466	2910	4052	3434	3440
476	2959	4384	3572	3593
486	3113	4565	3742	3763
491	3196	4603	3836	3853
496	3276	4645	3936	3944
506	3390	4764	4142	4126
516	3461	4956	4341	4308
526	3784	5090	4543	4508
536	4265	5139	4731	4721
546	4693	5209	4918	4933
556	4908	5462	5122	5146
566	5032	5725	5336	5347
576	5118	5986	5540	5539
585	5165	6305	5708	5713
589	5180	6468	5783	5790
599	5214	6870	5964	5983
609	5415	6978	6128	6145
619	5566	7070	6308	6303
629	5672	7170	6493	6461
639	5743	7327	6655	6620
649	6103	7381	6825	6798
659	6484	7415	6993	6979
669	6834	7478	7159	7159
676	7021	7541	7288	7286
686	7322	7734	7530	7528
696	7447	8222	7798	7810
706	7505	8805	8054	8093
716	7542	9409	8312	8375
726	7878	9696	8616	8675
736	8356	9776	8942	8985
747	8787	9890	9320	9326
757	9049	10055	9666	9636
767	9531	10191	9920	9911
777	9796	10505	10180	10170
787	9895	11166	10381	10429
797	9963	11873	10592	10688
809	10101	12234	10877	10961
814	10148	12322	11001	11069
824	10223	12564	11235	11286
834	10283	12897	11452	11503
844	10399	13186	11675	11718
854	10535	13253	11938	11929
864	10616	13382	12252	12140
869	10655	13467	12403	12246
878	10732	13686	12672	12436
887	10811	13840	12785	12550
