depth	min	max	median	mean
0	-72	53	-41	-32
10	-54	158	13	23
20	-29	234	66	75
30	4	309	120	129
40	41	374	173	182
50	73	441	226	234
60	113	501	281	288
70	164	557	335	341
80	207	618	394	396
88	246	661	437	439
98	290	715	488	493
108	336	767	544	546
113	363	794	570	573
118	390	819	598	600
128	440	874	653	654
138	494	921	708	708
148	548	969	762	761
158	603	1013	815	813
163	632	1035	841	839
188	770	1155	973	970
213	948	1253	1106	1105
223	1016	1323	1174	1173
233	1080	1512	1262	1270
243	1138	1662	1357	1369
253	1205	1796	1454	1466
263	1282	1924	1550	1561
273	1351	2048	1646	1659
283	1428	2155	1745	1756
287	1454	2208	1783	1795
301	1558	2367	1917	1930
310	1635	2477	2009	2019
320	1722	2580	2105	2115
330	1807	2692	2204	2214
340	1892	2804	2305	2313
350	1986	2923	2399	2411
360	2078	3031	2498	2509
370	2179	3127	2590	2604
380	2255	3230	2684	2699
390	2353	3337	2784	2800
400	2469	3429	2885	2902
406	2537	3484	2946	2962
416	2648	3588	3044	3062
426	2748	3701	3140	3160
436	2853	3796	3238	3257
446	2975	3913	3356	3380
456	3103	4075	3516	3534
466	3239	4239	3681	3697
476	3380	4386	3851	3859
486	3520	4521	4014	4018
491	3584	4598	4097	4098
496	3678	4657	4180	4177
506	3850	4792	4345	4339
516	4028	4911	4508	4499
526	4220	5029	4670	4659
536	4452	5147	4819	4818
546	4741	5225	4957	4977
556	4914	5441	5137	5151
566	5009	5731	5325	5334
576	5129	5970	5506	5517
585	5248	6173	5673	5683
589	5290	6258	5750	5756
599	5439	6472	5941	5941
609	5577	6645	6122	6120
619	5765	6823	6310	6302
629	5930	6977	6495	6482
639	6107	7136	6677	6664
649	6321	7277	6858	6840
659	6532	7407	7039	7023
669	6780	7507	7219	7200
676	7038	7588	7336	7327
686	7348	7761	7533	7535
696	7492	8170	7770	7786
706	7629	8589	8030	8054
716	7791	8936	8315	8327
726	7980	9214	8592	8598
736	8210	9473	8880	8871
747	8455	9727	9199	9171
757	8679	9915	9477	9440
767	8946	10078	9737	9706
777	9096	10257	9915	9881
787	9197	10454	10033	10006
797	9319	10641	10148	10127
809	9423	10848	10287	10273
814	9493	10930	10345	10333
824	9607	11089	10459	10450
834	9718	11235	10573	10568
844	9831	11390	10696	10686
854	9934	11521	10812	10805
864	10053	11663	10939	10924
869	10106	11736	11004	10983
878	10220	11868	11109	11086
887	10317	11970	11198	11179
