depth	min	max	median	mean
0	-71	103	-29	-17
10	-53	177	22	33
20	-44	308	65	83
30	-36	452	106	133
40	0	493	166	185
50	21	557	218	238
60	34	646	273	290
70	77	679	325	339
80	104	715	380	387
88	117	760	423	426
98	177	801	471	475
108	216	837	524	524
113	232	860	549	548
118	243	889	575	573
128	303	921	624	622
138	347	948	680	672
148	389	997	733	722
158	470	1028	780	771
163	511	1041	805	796
188	678	1129	921	917
213	877	1220	1036	1039
223	982	1280	1110	1113
233	1013	1434	1178	1188
243	1052	1606	1250	1269
253	1102	1740	1348	1367
263	1134	1933	1435	1465
273	1185	2119	1524	1560
283	1246	2200	1616	1648
287	1265	2238	1656	1683
301	1323	2421	1775	1806
310	1400	2490	1859	1883
320	1460	2589	1945	1968
330	1503	2726	2033	2054
340	1604	2777	2131	2146
350	1673	2857	2232	2239
360	1730	2987	2324	2332
370	1863	3025	2424	2427
380	1937	3121	2524	2522
390	1995	3230	2621	2617
400	2155	3280	2710	2709
406	2236	3322	2762	2764
416	2323	3415	2851	2857
426	2487	3507	2942	2959
436	2693	3631	3043	3067
446	2801	3761	3154	3176
456	2914	3905	3302	3323
466	3008	4102	3480	3496
476	3064	4386	3647	3669
486	3233	4561	3823	3843
491	3302	4600	3920	3930
496	3357	4650	4025	4017
506	3439	4817	4211	4192
516	3712	4961	4385	4374
526	4064	5022	4566	4562
536	4314	5119	4757	4749
546	4672	5220	4924	4940
556	4903	5437	5112	5133
566	4947	5911	5293	5326
576	5056	6191	5469	5510
585	5140	6350	5640	5669
589	5166	6447	5711	5739
599	5221	6766	5883	5916
609	5394	6866	6073	6096
619	5509	6972	6277	6276
629	5590	7176	6463	6456
639	5840	7264	6647	6630
649	6005	7344	6846	6803
659	6103	7486	7034	6975
669	6594	7537	7212	7174
676	6963	7583	7330	7315
686	7312	7717	7517	7516
696	7490	8118	7787	7790
706	7586	8712	8098	8114
716	7641	9374	8404	8437
726	7904	9689	8710	8741
736	8159	9800	9036	9031
747	8372	9985	9422	9351
757	8893	10118	9669	9625
767	9527	10182	9901	9891
777	9770	10509	10164	10158
787	9900	10897	10355	10370
797	9985	11327	10515	10558
809	10045	12011	10687	10784
814	10111	12136	10780	10875
824	10207	12322	10969	11057
834	10298	12601	11131	11239
844	10375	12866	11303	11424
854	10476	13026	11496	11614
864	10558	13219	11680	11803
869	10596	13372	11767	11898
878	10686	13495	11883	12010
887	10754	13626	11994	12115
