depth	min	max	median	mean
0	-288	31	-104	-112
10	-241	110	-53	-56
20	-209	240	-8	-1
30	-160	299	50	55
40	-128	402	101	110
50	-74	447	159	166
60	-39	530	214	222
70	10	573	271	276
80	46	641	325	330
88	94	674	371	374
98	135	732	427	428
108	194	778	482	482
113	217	803	509	509
118	235	833	537	537
128	297	875	593	591
138	342	924	650	645
148	405	962	704	700
158	457	1009	761	755
163	495	1033	787	782
188	676	1129	924	919
213	915	1222	1052	1055
223	986	1289	1119	1122
233	1021	1486	1201	1215
243	1060	1689	1282	1306
253	1111	1801	1376	1397
263	1161	1938	1464	1488
273	1225	2041	1562	1581
283	1279	2178	1653	1673
287	1313	2213	1692	1711
301	1397	2381	1826	1841
310	1476	2458	1910	1923
320	1534	2573	2002	2015
330	1628	2649	2098	2108
340	1691	2759	2191	2201
350	1798	2826	2290	2295
360	1866	2940	2384	2389
370	1979	3014	2476	2481
380	2060	3122	2571	2573
390	2184	3189	2661	2667
400	2261	3291	2757	2761
406	2351	3329	2809	2817
416	2456	3416	2902	2910
426	2596	3498	2990	3002
436	2724	3585	3079	3093
446	2865	3704	3215	3227
456	2942	3950	3371	3389
466	3074	4175	3537	3557
476	3179	4353	3714	3728
486	3336	4514	3892	3903
491	3409	4570	3991	3991
496	3467	4663	4086	4080
506	3661	4800	4266	4257
516	3829	4928	4454	4433
526	4097	5043	4617	4605
536	4336	5131	4781	4773
546	4684	5231	4935	4950
556	4903	5444	5110	5133
566	4999	5733	5304	5319
576	5067	6092	5482	5507
585	5176	6336	5643	5671
589	5223	6396	5719	5743
599	5298	6659	5900	5923
609	5476	6791	6091	6102
619	5577	6977	6285	6281
629	5776	7080	6473	6459
639	5895	7234	6663	6636
649	6176	7318	6844	6817
659	6331	7439	7039	6997
669	6750	7508	7193	7174
676	6966	7569	7310	7298
686	7319	7752	7530	7531
696	7433	8391	7759	7800
706	7589	8816	8043	8084
716	7702	9179	8353	8377
726	7958	9489	8658	8677
736	8149	9708	9002	8981
747	8600	9925	9324	9304
757	8911	10057	9631	9591
767	9499	10184	9908	9893
777	9828	10582	10203	10200
787	10021	11077	10479	10501
797	10134	11734	10746	10799
809	10369	12168	11116	11155
814	10436	12355	11270	11304
824	10636	12702	11570	11597
834	10826	12937	11882	11885
844	11059	13242	12180	12175
854	11314	13443	12500	12466
864	11562	13705	12799	12758
869	11727	13788	12950	12905
878	11924	14021	13222	13169
887	12089	14277	13417	13370
